TripDuration,StartTime,StopTime,StartStationID,StartStationName,StartStationLatitude,StartStationLongitude,EndStationID,EndStationName,EndStationLatitude,EndStationLongitude,BikeID,UserType,BirthYear,Gender
301,9/1/2014 0:21,9/1/2014 0:26,345,W 13 St & 6 Ave,40.73649403,-73.99704374,285,Broadway & E 14 St,40.73454567,-73.99074142,21455,Subscriber,1968,1
346,9/1/2014 0:22,9/1/2014 0:28,293,Lafayette St & E 8 St,40.73028666,-73.9907647,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,16478,Subscriber,1978,1
683,9/1/2014 0:22,9/1/2014 0:33,492,W 33 St & 7 Ave,40.75019995,-73.99093085,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19638,Subscriber,1963,1
222,9/1/2014 0:22,9/1/2014 0:26,525,W 34 St & 11 Ave,40.75594159,-74.0021163,490,8 Ave & W 33 St,40.751551,-73.993934,16476,Subscriber,1976,1
260,9/1/2014 0:22,9/1/2014 0:26,392,Jay St & Tech Pl,40.695065,-73.987167,144,Nassau St & Navy St,40.69839895,-73.98068914,21418,Subscriber,1984,1
1237,9/1/2014 0:22,9/1/2014 0:43,335,Washington Pl & Broadway,40.72903917,-73.99404649,391,Clark St & Henry St,40.69760127,-73.99344559,17204,Subscriber,1981,1
516,9/1/2014 0:22,9/1/2014 0:31,504,1 Ave & E 15 St,40.73221853,-73.98165557,487,E 20 St & FDR Drive,40.73314259,-73.97573881,16538,Customer,,0
1895,9/1/2014 0:22,9/1/2014 0:54,486,Broadway & W 29 St,40.7462009,-73.98855723,406,Hicks St & Montague St,40.69512845,-73.99595065,20343,Subscriber,1980,1
677,9/1/2014 0:23,9/1/2014 0:34,422,W 59 St & 10 Ave,40.770513,-73.988038,290,2 Ave & E 58 St,40.76020258,-73.96478473,21261,Subscriber,1982,1
858,9/1/2014 0:23,9/1/2014 0:37,494,W 26 St & 8 Ave,40.74734825,-73.99723551,404,9 Ave & W 14 St,40.7405826,-74.00550867,17435,Customer,,0
